topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,source_ignore,degree_topic,tfidf
Civil engineering,Master,Structural Works,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Welding,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06252226185025375
Civil engineering,Master,Metalworking,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06252226185025375
Civil engineering,Master,Retrofitting,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Wind Engineering,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Equations,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03743839302820685
Civil engineering,Master,Euclidean Geometry,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03580551066255552
Civil engineering,Master,Student-Centred Learning,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,System Dynamics,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05746089382702372
Civil engineering,Master,Systems Integration,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06252226185025375
Civil engineering,Master,Laboratory Techniques,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04235219900620438
Civil engineering,Master,Mechanical Systems,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05268621074911223
Civil engineering,Master,Multidisciplinary Approach,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.029059047708171956
Civil engineering,Master,Polymer Chemistry,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04564156176369704
Civil engineering,Master,Stress Testing,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Master,Life Cycle Assessment,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05746089382702372
Civil engineering,Master,Modeling and Simulation,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.0491199529205393
Civil engineering,Master,Biological Engineering,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06252226185025375
Civil engineering,Master,Justice,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.02868061402419433
Civil engineering,Master,Arbitrage,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06062739501922895
Civil engineering,Master,Architectural Drawings,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Kinematics,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05268621074911223
Civil engineering,Master,AngularJS,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04627235103969081
Civil engineering,Master,Membranes,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.051707172777678896
Civil engineering,Master,IBM ILOG CPLEX Optimization Studio (CPLEX),,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07454577617216716
Civil engineering,Master,Software Tools,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04390178305718249
Civil engineering,Master,Software Engineering,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.040095003840956545
Civil engineering,Master,Systems Design,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04993105494209806
Civil engineering,Master,Autonomous Vehicles,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05895600402168083
Civil engineering,Master,Recurrent Neural Networks,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.051707172777678896
Civil engineering,Master,Heat Exchanger,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Master,Hydraulic Fracturing,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Radioactive Waste,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Master,Scientific Literature,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.02886856938319062
Civil engineering,Master,Partial Differential Equation,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04835271622647737
Civil engineering,Master,Electric Current,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Electromagnetism,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04235219900620438
Civil engineering,Master,Remote Sensing,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05487367396988413
Civil engineering,Master,Surveys,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.042850159647970704
Civil engineering,Master,Aerosols,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Master,Air Filters,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07454577617216716
Civil engineering,Master,Air Pollution Control,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Master,Energy Conservation,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.051707172777678896
Civil engineering,Master,Knowledge of Purchasing Processes,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05895600402168083
Civil engineering,Master,Particle Physics,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.043366231871194476
Civil engineering,Master,Software Version Control,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.0491199529205393
Civil engineering,Master,3D Printing,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.053737834158324005
Civil engineering,Master,Augmented Reality,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05895600402168083
Civil engineering,Master,Innovation Management,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04993105494209806
Civil engineering,Master,Intellectual Property,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04564156176369704
Civil engineering,Master,Circular Economy,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.053737834158324005
Civil engineering,Master,Aircraft Maintenance,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Fault Detection and Isolation,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05487367396988413
Civil engineering,Master,Predictive Maintenance,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07454577617216716
Civil engineering,Master,Feature Extraction,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.046932489699767405
Civil engineering,Master,Safety Principles,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03743839302820685
Civil engineering,Master,Diagnostic Skills,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04564156176369704
Civil engineering,Master,Energy Production,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.047624842725882195
Civil engineering,Master,Financial Engineering,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.046932489699767405
Civil engineering,Master,Open Source Technology,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05079134391808743
Civil engineering,Master,Object-Oriented Software Development,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Master,Programming Concepts,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Master,Scientific Computating,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04993105494209806
Civil engineering,Master,Object-Oriented Programming (OOP),,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.051707172777678896
Civil engineering,Master,Programming Languages,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03227357067935546
Civil engineering,Master,Entrepreneurship,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03068257888920446
Civil engineering,Master,Optics and Eyewear,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03520157176760108
Civil engineering,Master,Microscopy,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04235219900620438
Civil engineering,Master,Image Quality,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05895600402168083
Civil engineering,Master,Object Detection,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06252226185025375
Civil engineering,Master,Photography Skills,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04627235103969081
Civil engineering,Master,Tomography,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05487367396988413
Civil engineering,Master,Radiology,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.047624842725882195
Civil engineering,Master,Satellite Imagery,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07454577617216716
Civil engineering,Master,Image Acquisition,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.045037622868742605
Civil engineering,Master,Drones,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05268621074911223
Civil engineering,Master,Academic Writing,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.029252117654408896
Civil engineering,Master,Data Visualization,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03490897537785398
Civil engineering,Master,Failure Causes,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05895600402168083
Civil engineering,Master,Spectral Analysis,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04993105494209806
Civil engineering,Master,Masonry and Bricklaying Work,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Master,Alarm Devices,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Slope Stability,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07454577617216716
Civil engineering,Master,Drainage Systems,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Girders,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Ergonomics,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05895600402168083
Civil engineering,Master,Cost Benefit Analysis,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06470972507102564
Civil engineering,Master,Consumer Behaviour,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Environmental Protection,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03851666512533586
Civil engineering,Master,Microeconomics,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06062739501922895
Civil engineering,Master,Transportation of Passengers,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Strategies of Pricing,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.047624842725882195
Civil engineering,Master,Real Estate,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Master,Freight Forwarding,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Master,Tunnels,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06470972507102564
Civil engineering,Master,Underground Construction Projects,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Manholes,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Sustainable Design,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06252226185025375
Civil engineering,Master,Water Supply,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06470972507102564
Civil engineering,Master,Economic Analysis,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.05487367396988413
Civil engineering,Master,Value (Economy),,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Master,Governance,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.029059047708171956
Civil engineering,Master,Impact Assessment,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06252226185025375
Civil engineering,Master,Rate of Return,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07454577617216716
Civil engineering,Master,Net Present Value,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07454577617216716
Civil engineering,Master,Water Quality,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.053737834158324005
